0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,y,count
service,0.067871094,-0.041259766,0.100097656,0.05883789,0.05444336,0.017578125,0.072265625,-0.091308594,0.072265625,0.122558594,0.068847656,0.0056152343999999995,-0.06347656,-0.015014648,0.08203125,0.061767578,0.19726562,-0.092285156,0.15722656,-0.28125,0.171875,-0.115234375,-0.10986328,0.08935547,-0.053955078,0.08691406,-0.38085938,0.032470703,0.19042969,-0.125,0.10253906,-0.22167969,-0.037841797,-0.20117188,0.1640625,-0.22363281,0.026977539,-0.10058594,-0.047607422,-0.08496094,-0.07324219,-0.080566406,0.033203125,-0.13964844,0.036376953,-0.2109375,-0.0036315918,-0.080078125,-0.23144531,0.06982422,0.20507812,0.051513672,-0.06933594,0.1328125,0.068359375,0.061279297,-0.3359375,0.20703125,-0.17089844,0.052490234000000004,-0.07324219,0.13085938,-0.21386719,-0.10546875,-0.14355469,0.20214844,-0.22070312,0.024169922000000003,0.027954102,0.18945312,-0.047851562,-0.016601562,-0.048828125,-0.036621094,-0.07519531,-0.23828125,0.025512695,0.115234375,0.1953125,0.018310547,-0.1328125,0.056640625,0.13867188,0.036621094,-0.028564452999999997,-0.010498047,-0.28710938,0.075683594,0.10498047,0.13964844,0.20507812,-0.064453125,0.037353516,-0.08300781,0.12060547,0.0546875,-0.24316406,0.029174805,0.096191406,0.0022888184,0.0035858153999999997,-0.010131836,0.12451172,0.07470703,-0.075683594,-0.10595703,0.03564453,0.22460938,-0.036376953,-0.03112793,-0.11669922,-0.0703125,-0.27148438,-0.20214844,-0.00592041,0.2109375,-0.09863281,-0.08691406,0.23828125,0.12597656,-0.026855469,0.010803223,-0.05053711,0.10888672,0.12890625,0.25,-0.10546875,0.140625,0.14453125,0.10253906,-0.08691406,0.06542969,0.037597656,-0.25585938,0.087402344,-0.2578125,-0.044677734000000004,-0.096191406,0.047607422,-0.10107422,-0.12792969,-0.13378906,0.06005859400000001,0.055908203,-0.08642578,-0.03173828,-0.030395507999999998,-0.21972656,-0.21972656,0.18164062,0.08105469,0.15429688,-0.068359375,-0.016357422,-0.06298828,-0.390625,0.014587402,0.20214844,-0.28125,-0.22949219,-0.08544922,0.15234375,-0.21484375,0.19433594,-0.033691406,-0.050048828,0.0055847169999999995,-0.15429688,0.012207031,-0.22558594,-0.015991211,-0.08154297,0.059326172,-0.21484375,0.040283203,0.01171875,0.20117188,-0.06542969,-0.24707031,-0.08544922,-0.12109375,0.011474608999999998,-0.103027344,-0.068359375,-0.018676758,-0.12402344,-0.10253906,0.07373047,-0.1328125,-0.033203125,-0.16601562,-0.09082031,0.07763672,0.06347656,-0.2890625,0.12207031,-0.115722656,0.036132812,-0.01965332,0.09277344,-0.11035156,0.07324219,-0.088378906,-0.07861328,-0.25195312,0.083984375,-0.024291992000000002,-0.1484375,-0.07910156,-0.030273438,-0.0022888184,-0.10058594,-0.16894531,0.063964844,0.15136719,0.071777344,0.12011719,-0.0119018555,-0.22265625,-0.0062561035,0.023071289,-0.12597656,0.10449219,-0.13769531,0.12792969,-0.068359375,-0.015563965,-0.028564452999999997,-0.05493164,-0.10986328,0.076171875,-0.31445312,0.015991211,-0.096191406,-0.025878906,0.16601562,0.012573242,0.068847656,0.044677734000000004,0.22167969,0.08886719,-0.09863281,0.029296875,-0.053955078,-0.05810547,-0.05615234400000001,-0.0625,-0.06347656,0.14648438,-0.13671875,-0.21679688,0.10986328,-0.23632812,-0.107910156,0.018066406,-0.024902344,0.18457031,0.025390625,-0.14257812,0.020141601999999998,0.20507812,-0.016845703,-0.07470703,0.17675781,-0.026977539,0.19140625,0.07324219,0.018554688,-0.14941406,0.18359375,-0.009094238000000001,-0.115234375,0.07128906,-0.045166015999999996,0.1640625,-0.080078125,-0.05712890599999999,0.18457031,-0.033935547,-0.17382812,-0.21582031,0.071777344,0.23242188,0.23535156,-0.088378906,0.1640625,-0.06103515599999999,0.07373047,0.015014648,0.14746094,0.18261719,-0.10888672,-0.15039062,0.17578125,0.10644531,0.15722656,-0.11328125,0.10449219,-0.08544922,-0.15429688,11,0
national,-0.13574219,0.17578125,0.1171875,0.07861328,0.052490234000000004,-0.23828125,0.09277344,-0.083984375,0.061523438,-0.0625,-0.033935547,-0.08105469,0.08886719,0.034423828,-0.265625,0.24414062,-0.060791015999999996,0.1796875,-0.07910156,0.078125,-0.22070312,0.025024414,-0.17285156,-0.026855469,-0.03149414,0.07910156,-0.13964844,-0.037841797,0.104003906,-0.040039062,0.10449219,0.040771484,0.06982422,-0.16796875,0.22460938,-0.24609375,-0.15917969,0.012512207,0.14453125,0.23828125,-0.13574219,-0.27929688,0.27539062,0.12597656,-0.12158203,-0.004333496,0.0043029785,0.14746094,0.11425781,0.16113281,-0.12695312,0.106933594,-0.05126953,0.041015625,-0.03515625,-0.048583984000000004,-0.11230469,-0.15527344,-0.038330078,0.02734375,-0.15527344,0.020751953,0.08886719,0.0625,0.13476562,0.0056152343999999995,0.017456055,-0.047851562,0.20214844,-0.0024108887,-0.30859375,0.060791015999999996,0.05102539,-0.017944336,0.022460938,-0.06738281,0.064453125,0.17773438,0.13378906,-0.068847656,0.18457031,-0.045654297,0.15332031,-0.004760742,0.083496094,-0.13671875,-0.20019531,-0.05029297,-0.14453125,0.25585938,0.11767578,-0.328125,-0.16113281,-0.20117188,0.095214844,-0.02319336,0.10888672,-0.20410156,0.034179688,-0.056396484000000004,0.06201172,0.19824219,0.18164062,0.05810547,-0.083496094,0.19433594,-0.16503906,-0.25976562,-0.075683594,-0.012756348,-0.08642578,0.03112793,-0.2265625,0.088378906,0.17675781,0.13769531,-0.13378906,0.02709961,0.099609375,0.12207031,-0.06933594,-0.05444336,-0.07373047,-0.10205078,-0.079589844,0.22363281,0.19921875,0.0703125,-0.072265625,0.068847656,0.16210938,-0.044189453,-0.13378906,0.022338867000000002,-0.16894531,0.0035705565999999997,0.11767578,-0.029541016,0.03466797,-0.08886719,-0.115234375,-0.07470703,-0.04638672,-0.11425781,-0.045898438,-0.06347656,-0.10986328,0.033447266,-0.080078125,0.11328125,0.17089844,0.11328125,0.06542969,-0.0016174316,0.16113281,-0.16015625,0.14746094,-0.2109375,0.19824219,-0.10595703,0.014221191000000001,0.019042969,0.16308594,-0.050048828,0.04443359400000001,0.029296875,-0.05053711,-0.21191406,0.12109375,-0.0053710938,0.015563965,-0.06640625,0.20214844,-0.21289062,0.0021362305,-0.051513672,0.2109375,-0.08154297,0.071777344,-0.15527344,-0.06347656,-0.13671875,-0.06225586,0.047607422,0.022705077999999997,0.19335938,-0.08105469,-0.064941406,-0.024780273,0.48242188,0.051757812,-0.12402344,-0.028198242000000002,0.024780273,-0.18847656,-0.10253906,0.0018615723,0.24804688,-0.09716797,-0.096191406,-0.25976562,0.16210938,0.103515625,-0.07470703,0.076171875,-0.084472656,0.06103515599999999,-0.11425781,-0.06347656,0.068847656,0.18457031,-0.13378906,0.071777344,0.08154297,-0.07519531,-0.033691406,0.10839844,0.0095825195,-0.12597656,0.17578125,-0.033691406,-0.07324219,0.0071411133,-0.11376953,0.010681152,-0.08154297,0.09082031,0.15917969,0.12890625,-0.036376953,-0.12402344,-0.14550781,0.08935547,0.17089844,-0.23144531,0.053466797,0.15527344,0.0055847169999999995,0.007690429699999999,-0.15136719,-0.011657715,-0.09423828,-0.038085938,0.033935547,-0.007293701,0.15527344,0.24414062,0.014221191000000001,-0.10644531,-0.07714844,0.06347656,-0.013793945,0.12158203,-0.119628906,0.18847656,0.003829956,-0.027954102,0.05053711,0.12011719,0.099609375,0.095703125,0.111328125,0.09082031,0.118652344,0.14160156,0.19824219,-0.19042969,0.1015625,-0.13671875,0.12158203,0.06689453,0.0064697266000000005,0.047607422,-0.08203125,0.06933594,-0.05224609400000001,0.068847656,-0.140625,0.07714844,0.030883789,-0.15722656,-0.31445312,0.107910156,0.14355469,-0.08154297,0.083984375,-0.13671875,0.007446289,0.05053711,-0.1328125,0.034179688,-0.03955078,0.034423828,-0.07519531,0.0067749023,-0.110839844,0.06933594,-0.068359375,0.032470703,-0.009338379,3,0
ability,0.23828125,0.125,-0.056640625,0.050048828,-0.056884765999999996,-0.025146484,0.091796875,-0.032958984,0.09277344,-0.010009766,-0.019042969,-0.20996094,-0.0014877319,-0.11328125,-0.2109375,-0.05712890599999999,-0.08154297,0.33007812,0.021972656,-0.095214844,-0.20703125,-0.2265625,-0.27734375,0.37890625,0.05053711,-0.16503906,-0.06347656,0.07324219,-0.234375,0.17675781,0.24902344,0.15527344,0.24023438,-0.31445312,0.107421875,0.35742188,-0.12109375,0.091796875,-0.06933594,-0.20996094,-0.013793945,-0.07128906,0.12060547,0.19824219,-0.026855469,-0.07910156,0.014709473,-0.15039062,-0.107421875,-0.21191406,-0.22070312,0.06738281,-0.11230469,-0.020629883,0.14355469,0.17382812,-0.104003906,-0.18066406,0.088378906,0.18164062,0.3046875,0.08691406,-0.1640625,-0.036621094,-0.084472656,-0.008850098,0.08300781,0.2890625,0.110839844,-0.036621094,0.026489257999999998,-0.234375,-0.030517577999999997,-0.07128906,-0.16015625,-0.28125,0.123046875,0.26367188,0.095214844,-0.041503906,-0.0010604858,0.24707031,-0.103515625,-0.04736328,0.060791015999999996,-0.07421875,-0.20117188,0.26367188,-0.111816406,0.03491211,0.04345703,-0.037597656,-0.00022029877,-0.13085938,0.17675781,-0.20410156,-0.19433594,0.24121094,0.14257812,0.14746094,0.099609375,-0.033691406,-0.03125,0.037841797,0.06738281,0.06201172,-0.118652344,0.080078125,0.041015625,-0.0063476562,-0.35546875,-0.13085938,-0.24316406,-0.01953125,0.12988281,0.20898438,-0.12988281,-0.025024414,-0.0018463135,-0.07324219,-0.2265625,0.109375,0.33398438,-0.010192871,0.16308594,-0.033935547,-0.24023438,-0.07470703,-0.125,-0.0064697266000000005,-0.06347656,0.10253906,-0.11816406,0.03466797,-0.00970459,-0.34179688,0.296875,-0.15527344,0.23046875,-0.09765625,0.012756348,-0.20410156,0.06005859400000001,0.16992188,0.39453125,-0.019165039,0.19824219,0.037109375,0.15820312,0.23730469,0.099609375,0.20507812,0.03100586,0.064941406,0.07324219,0.05078125,0.06103515599999999,0.009033203,-0.28320312,-0.06298828,0.18457031,0.1171875,0.106933594,0.09765625,-0.3359375,-0.33984375,0.05224609400000001,-0.12597656,0.10546875,0.04272461,0.028320312,0.10058594,0.03125,-0.15917969,0.005004883,-0.033447266,0.036132812,-0.21679688,-0.25,-0.18554688,-0.15429688,0.14453125,0.19824219,-0.27734375,-0.026977539,-0.11328125,0.021362305,-0.16601562,0.16796875,-0.02331543,0.032958984,0.011474608999999998,-0.06225586,-0.11035156,-0.027709961,-0.09667969,0.13378906,0.14746094,0.040771484,-0.30859375,-0.114746094,0.3125,-0.037597656,-0.12109375,0.15722656,-0.12695312,0.07128906,0.08984375,0.05883789,0.072753906,-0.32226562,0.004638672,-0.2109375,0.17480469,0.05615234400000001,-0.08251953,0.26757812,0.033203125,-0.20214844,0.05908203,-0.1640625,0.030395507999999998,-0.28125,-0.24902344,-0.14160156,0.0546875,0.03930664,-0.15722656,0.07421875,-0.030151367000000002,-0.006011963,0.13867188,0.24316406,0.06933594,0.031982422,-0.14453125,-0.009765625,-0.16992188,-0.052734375,0.06347656,-0.20996094,0.024658202999999997,0.07519531,-0.23339844,0.15625,0.041015625,-0.07421875,-0.13769531,0.26953125,-0.068359375,-0.01171875,-0.056396484000000004,0.1484375,0.18457031,0.0070495605000000005,-0.23535156,0.22167969,0.09667969,-0.16601562,-0.06201172,-0.060546875,0.005126953,-0.1875,0.25390625,-0.060302734000000004,0.08496094,0.140625,-0.18261719,-0.088378906,0.084472656,0.08691406,0.068359375,-0.05053711,-0.024780273,0.091796875,-0.072753906,0.018066406,-0.0079956055,-0.088378906,0.12890625,0.012512207,0.25,0.21679688,0.24316406,-0.32617188,0.0034179688000000002,0.079589844,-0.021240234,0.122558594,0.17675781,-0.14453125,0.17382812,-0.17285156,-0.25195312,-0.13671875,0.2421875,0.16015625,0.063964844,-0.27929688,0.026855469,1,0
popular,0.18359375,0.059326172,0.05078125,0.1328125,-0.104003906,0.013549805,0.07910156,-0.064941406,0.08203125,0.24804688,0.106933594,-0.0390625,0.14257812,0.14941406,0.037841797,0.07080078,0.06005859400000001,-0.13964844,0.1796875,0.16210938,0.0056457519999999995,0.17285156,-0.11816406,0.18164062,-0.19335938,-0.11621094,0.05078125,0.08642578,0.11669922,-0.17871094,0.15136719,0.16699219,0.19335938,0.15820312,0.15429688,-0.18457031,-0.061279297,0.0038604736,0.07861328,-0.076660156,0.08105469,-0.24902344,0.047851562,0.09716797,-0.0037384033,0.0038909912,-0.20703125,-0.10986328,0.09814453,0.025390625,-0.091308594,-0.123046875,0.061523438,-0.068359375,-0.0052185059999999995,0.15234375,0.04321289,-0.13378906,0.09375,0.106933594,0.041503906,0.046875,-0.13964844,-0.08691406,0.078125,-0.04345703,-0.19726562,-0.05224609400000001,-0.013122558999999999,-0.020751953,0.06542969,0.009033203,0.09277344,0.21484375,-0.04931640599999999,0.05102539,-0.096191406,0.060791015999999996,0.1640625,0.2734375,0.017211914,-0.028930664,0.16503906,0.115722656,-0.14355469,-0.084472656,-0.34765625,0.03515625,-0.17285156,0.15722656,-0.20214844,-0.06982422,0.006378174,-0.21484375,-0.011962891000000002,0.07714844,0.0546875,-0.203125,0.0055847169999999995,-0.004425049,-0.083496094,0.27539062,-0.13183594,-0.024902344,-0.12890625,-0.068847656,0.039794922,-0.1328125,0.21777344,-0.28320312,-0.107910156,-0.122558594,-0.12890625,-0.041992188,0.23828125,-0.2421875,-0.005676269499999999,-0.18359375,0.24414062,-0.005859375,0.13085938,-0.052734375,-0.017211914,0.014404297,0.072265625,-0.060791015999999996,0.103027344,0.00044059753,-0.06982422,0.05102539,-0.068359375,-0.04321289,0.028442382999999998,0.13476562,-0.10644531,0.008483886999999999,0.06225586,-0.07373047,0.056884765999999996,0.13671875,-0.03466797,0.021240234,0.19628906,0.083496094,0.16308594,-0.125,0.036132812,0.14453125,-0.010192871,-0.25195312,0.059570312,-0.07519531,0.05908203,-0.109375,-0.27539062,-0.28515625,-0.18847656,-0.084472656,-0.0625,-0.15234375,-0.19042969,0.020019531,-0.051757812,-0.06933594,-0.004486084,-0.032958984,-0.12451172,-0.048095703,0.012878418,-0.171875,-0.15429688,0.063964844,0.06933594,-0.15722656,-0.0859375,0.29882812,-0.19140625,-0.0859375,-0.059570312,0.12158203,0.07421875,-0.25,-0.38671875,-0.16601562,0.28710938,0.056640625,0.016357422,0.06738281,0.08935547,0.06591797,-0.01928711,0.23046875,0.15722656,-0.27539062,-0.21972656,-0.21289062,-0.012390136999999999,-0.029541016,-0.07910156,-0.15136719,-0.012634277,0.05908203,0.1015625,-0.107421875,-0.020141601999999998,-0.07421875,0.19433594,-0.0068969727,-0.22558594,0.096191406,-0.1484375,0.12695312,0.048583984000000004,0.2265625,0.03125,-0.07128906,0.26757812,-0.10595703,0.020751953,0.14355469,0.07714844,0.079589844,-0.087402344,0.16113281,0.061279297,-0.1015625,-0.053955078,-0.20800781,0.040527344,-0.025878906,-0.05810547,-0.008300781,0.072753906,0.2734375,0.1640625,0.19042969,0.0703125,-0.28710938,-0.05053711,0.12597656,0.083984375,-0.421875,0.017578125,-0.15625,0.005126953,0.19335938,0.16992188,0.08691406,0.140625,-0.23632812,-0.1640625,0.075683594,0.1328125,-0.0075988769999999995,0.03540039,0.07470703,-0.31835938,-0.09326172,-0.04663086,-0.328125,-0.0051879883,-0.03100586,0.103027344,0.18554688,-0.0017318726000000002,0.053466797,-0.21875,-0.05517578,0.20214844,0.09082031,0.0012435913,0.072265625,-0.29492188,0.067871094,-0.04345703,0.0012435913,-0.08251953,-0.33007812,-0.100097656,-0.11816406,-0.00491333,0.32617188,-0.075683594,-0.12402344,0.011169433999999999,-0.004272461,-0.19921875,0.07080078,-0.030151367000000002,-0.06689453,0.05908203,-0.067871094,0.15039062,-0.17285156,0.10107422,0.014282227,0.07470703,-0.06982422,0.0075988769999999995,0.106933594,11,0
target,-0.0048217773,0.14257812,0.13964844,0.13183594,-0.40234375,-0.020996094,0.140625,-0.075683594,0.41796875,0.16015625,-0.20800781,-0.24707031,0.38085938,-0.111816406,-0.036621094,-0.037841797,-0.37890625,0.042236328,-0.171875,-0.12060547,0.036621094,0.036865234,0.010437011999999999,0.20507812,0.09863281,-0.16210938,-0.13183594,-0.01953125,0.03125,0.03149414,0.15332031,-0.23730469,-0.17675781,-0.25,-0.32421875,-0.03515625,-0.19726562,-0.035888672,0.22070312,-0.07373047,0.012756348,0.19921875,-0.0064086914,-0.005859375,-0.15332031,-0.092285156,0.072265625,-0.16699219,-0.026733398,0.04736328,0.050048828,-0.3046875,0.14941406,0.041992188,-0.028808594,-0.23730469,-0.026977539,-0.092285156,-0.028686523,0.004180908,-0.40039062,0.11767578,-0.17675781,0.015319824,-0.08300781,-0.034179688,0.06640625,-0.07128906,0.0053710938,0.24121094,-0.35351562,-0.039794922,0.020507812,0.10107422,-0.19628906,0.15332031,-0.020874023000000002,0.23046875,-0.095214844,-0.12109375,-0.09765625,0.15136719,0.03930664,0.15625,0.076171875,-0.026367188,0.08105469,-0.23046875,0.21582031,0.0058898926,0.47070312,-0.36132812,-0.08154297,-0.020263672,0.140625,-0.19238281,-0.08886719,-0.22558594,-0.171875,0.09375,-0.25,-0.21972656,-0.15332031,0.07128906,0.10205078,-0.22753906,-0.05493164,-0.15136719,0.18945312,-0.20410156,-0.09326172,-0.24609375,-0.2265625,-0.060302734000000004,0.1328125,0.045654297,-0.17382812,0.13769531,-0.08886719,-0.14355469,0.045898438,0.20117188,0.078125,0.010314941,-0.09765625,-0.10888672,0.14746094,-0.20214844,0.06738281,-0.114746094,0.16796875,-0.16015625,0.23535156,-0.20214844,-0.09814453,0.041259766,0.13378906,0.2578125,0.017089844,-0.079589844,0.15625,-0.13378906,-0.009643555,0.087890625,0.10253906,-0.27148438,-0.100097656,-0.17675781,-0.21289062,0.056396484000000004,-0.14648438,0.019897461,-0.21386719,-0.029541016,-0.036376953,-0.095214844,-0.25585938,-0.02709961,-0.16503906,-0.15527344,0.16210938,0.22363281,0.24316406,-0.09863281,-0.19335938,0.18164062,0.07714844,-0.09667969,0.05126953,0.15234375,-0.20214844,-0.0625,-0.22167969,-0.10498047,0.09863281,-0.044677734000000004,0.017456055,-0.31054688,-0.068847656,-0.15234375,-0.30664062,-0.16015625,0.11621094,0.23730469,-0.056640625,-0.3203125,-0.025512695,0.21972656,0.27929688,-0.029174805,-0.091308594,-0.12109375,-0.03125,-0.11621094,-0.11035156,-0.045166015999999996,0.1875,0.27148438,0.012451172,-0.028320312,0.23828125,-0.11767578,-0.07324219,-0.06689453,0.052001953,0.049072265999999996,-0.034423828,0.13574219,-0.046142578,-0.171875,-0.034423828,-0.007629394499999999,-0.0033264159999999996,0.23632812,-0.203125,-0.030029297000000003,0.021240234,-0.09472656,0.051757812,-0.03491211,-0.11767578,0.21484375,0.15917969,-0.056640625,0.33007812,0.06982422,0.083496094,-0.1640625,0.29492188,-0.049804688,-0.048583984000000004,-0.08105469,0.04711914,0.21679688,-0.0061340330000000005,0.0033874512,-0.119140625,-0.03515625,-0.18359375,0.328125,-0.06738281,0.16308594,-0.064941406,-0.15527344,0.044189453,0.3046875,0.11328125,0.119140625,0.039794922,0.07470703,-0.03112793,0.052978515999999996,0.15722656,0.07324219,0.20410156,0.29296875,-0.076660156,-0.083984375,-0.14453125,-0.24316406,0.22167969,-0.02368164,0.063964844,-0.17480469,0.10107422,0.16308594,-0.08642578,-0.26757812,0.111328125,-0.02758789,0.049560547,0.11328125,-0.0007934570299999999,0.1015625,-0.14355469,0.028076172000000003,-0.096191406,-0.23242188,0.09765625,0.111328125,-0.068359375,0.37304688,-0.296875,-0.20117188,-0.21289062,0.079589844,0.017578125,0.12402344,0.004425049,-0.17578125,0.05053711,0.1640625,-0.25976562,-0.23632812,0.027709961,-0.07861328,0.14941406,-0.04296875,0.0065002440000000005,-0.21972656,11,0
determine,-0.20605469,-0.12451172,-0.020507812,-0.03540039,-0.025512695,-0.0703125,0.22070312,0.0859375,0.25976562,-0.39257812,-0.26367188,-0.08105469,0.17382812,0.25390625,0.0044555664,0.30078125,-0.19335938,0.15527344,-0.16015625,-0.114746094,-0.17871094,-0.17578125,-0.15820312,0.0008277892999999999,-0.12792969,-0.125,-0.23925781,-0.18359375,0.25195312,-0.12207031,-0.19335938,-0.06347656,-0.06640625,0.21875,-0.20117188,-0.026855469,-0.14453125,-0.16015625,0.28320312,-0.0044555664,-0.14355469,0.10546875,0.16894531,-0.32617188,-0.23730469,-0.12890625,0.12597656,0.107910156,0.140625,0.23339844,0.024414062,0.203125,-0.02355957,-0.21582031,-0.29492188,0.14550781,-0.17773438,-0.29101562,-0.016601562,0.17480469,-0.16894531,-0.0023498535,0.033935547,0.026489257999999998,0.13183594,-0.021240234,0.18359375,0.24023438,-0.079589844,-0.18847656,0.019042969,0.16601562,0.17871094,-0.013549805,-0.07324219,-0.046142578,0.20898438,0.026000977,-0.115722656,0.5078125,0.17675781,-0.17285156,0.017700195,0.12890625,-0.24707031,-0.048583984000000004,-0.27148438,0.41210938,-0.092285156,0.16894531,-0.18359375,-0.017333984,0.010131836,0.036865234,0.25585938,0.032714844,0.18554688,-0.14941406,-0.037109375,-0.034179688,0.18652344,-0.15429688,0.22558594,0.068847656,-0.14550781,0.017578125,-0.15332031,-0.009216309,0.0390625,0.087402344,0.3046875,-0.15332031,-0.11669922,-0.13183594,-0.071777344,-0.0040588379999999995,0.16210938,0.15527344,0.15429688,0.04321289,-0.14941406,-0.09765625,-0.16308594,-0.059814453,0.014221191000000001,0.072753906,-0.21582031,-0.17773438,-0.037109375,0.12109375,0.36914062,-0.21386719,-0.036865234,-0.018920898000000002,0.24414062,-0.16894531,0.032226562,0.21386719,-0.014038086000000002,0.03149414,0.24804688,0.1953125,-0.23242188,0.19921875,0.14355469,0.11230469,-0.11669922,-0.18164062,-0.03540039,0.11230469,-0.15625,-0.09277344,-0.28515625,0.20800781,0.099609375,0.018554688,0.24804688,0.07080078,-0.15917969,0.1875,-0.119140625,0.080566406,-0.046142578,-0.16796875,0.060791015999999996,0.15429688,0.1640625,-0.107421875,0.06982422,0.05883789,0.014892578,-0.037841797,-0.079589844,-0.040527344,0.03515625,-0.203125,0.48828125,-0.072265625,-0.24511719,-0.03173828,0.17382812,0.08984375,0.032226562,0.04736328,-0.0020599365,0.021728516,0.041503906,0.13964844,0.12158203,0.17382812,-0.14355469,-0.06591797,0.13867188,-0.2890625,-0.064453125,-0.16015625,0.36523438,-0.33984375,-0.09033203,-0.21875,0.2578125,0.04711914,-0.21191406,-0.0009765625,-0.1015625,-0.099121094,-0.14257812,0.060791015999999996,0.22753906,-0.34960938,-0.015380858999999998,0.24511719,-0.37304688,-0.06982422,-0.29296875,-0.12988281,0.08642578,-0.18066406,0.018066406,-0.05883789,-0.03515625,-0.37890625,-0.18261719,-0.13183594,0.08691406,-0.037109375,0.09765625,0.3046875,-0.04272461,0.0625,0.050048828,-0.103515625,0.061767578,0.059814453,0.12988281,-0.09814453,0.119140625,-0.18945312,0.05517578,0.09814453,-0.20703125,-0.033447266,-0.040527344,0.12695312,-0.38867188,-0.15625,-0.055664062,0.024536132999999998,0.23730469,-0.24414062,-0.16699219,0.03540039,0.05078125,-0.24414062,-0.012878418,-0.0013427734,-0.20800781,0.01159668,0.08984375,-0.2578125,0.0073242188,-0.08886719,-0.359375,0.26171875,0.33007812,-0.024047852,0.20410156,-0.15039062,0.0012130736999999999,-0.171875,-0.09423828,0.12597656,-0.06982422,0.06542969,-0.17773438,0.061523438,-0.13378906,-0.31835938,0.09033203,0.026977539,0.125,-0.2109375,0.12207031,0.049560547,0.059326172,-0.09814453,-0.12597656,0.46289062,0.4140625,0.1015625,0.087402344,0.078125,0.05078125,0.056640625,-0.008117675999999999,-0.15039062,0.07519531,-0.11816406,0.03540039,-0.07519531,1,0
